number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,neighbourhood_group,room_type,price
0.13043478260869565,0.2222222222222222,0.0,0.7671232876712328,0.25,0.0,199
0.043478260869565216,0.1111111111111111,0.0,0.0,0.25,0.0,140
0.0,0.1111111111111111,0.0,0.0027397260273972603,0.5,0.5,140
0.14492753623188406,0.2222222222222222,0.0,0.5150684931506849,0.25,0.0,160
0.42028985507246375,0.2222222222222222,0.0,0.6794520547945205,0.0,0.0,195
0.4782608695652174,0.1111111111111111,0.0,0.0273972602739726,0.0,0.5,69
0.37681159420289856,0.5555555555555556,0.0,0.5178082191780822,0.25,0.0,125
0.18840579710144928,0.2222222222222222,0.0,0.5178082191780822,0.25,0.5,250
0.043478260869565216,0.2222222222222222,0.0,1.0,0.0,0.0,250
0.014492753623188406,0.2222222222222222,0.0,0.0,0.0,0.0,80
0.6666666666666667,0.1111111111111111,0.0,0.10136986301369863,0.25,0.5,50
0.24637681159420288,0.1111111111111111,0.0,0.0,0.0,0.0,100
0.463768115942029,0.3333333333333333,0.0,0.0027397260273972603,0.25,0.0,200
0.7391304347826088,0.4444444444444445,0.0,0.049315068493150684,0.25,0.0,150
0.7246376811594204,0.2222222222222222,1.0,0.684931506849315,0.25,0.5,120
0.02898550724637681,0.2222222222222222,0.0,0.0,0.0,0.0,125
0.5797101449275363,0.0,0.0,0.8191780821917808,0.0,0.0,275
0.7391304347826088,0.1111111111111111,0.5,1.0,0.5,0.5,55
0.13043478260869565,0.4444444444444445,0.0,0.0,0.0,0.0,195
0.14492753623188406,0.1111111111111111,0.0,0.0,0.25,0.5,80
0.13043478260869565,0.5555555555555556,0.0,0.9945205479452055,0.0,1.0,105
0.3188405797101449,0.1111111111111111,0.0,0.2493150684931507,0.25,0.5,71
0.5217391304347827,0.2222222222222222,0.0,0.0,0.25,0.5,68
0.9855072463768116,0.1111111111111111,0.0,0.1589041095890411,0.25,0.0,195
0.2318840579710145,0.1111111111111111,0.0,0.8,0.5,0.0,140
0.08695652173913045,0.2222222222222222,0.0,0.9616438356164384,0.0,0.0,239
0.2898550724637681,0.1111111111111111,0.0,0.7452054794520548,0.25,0.5,135
0.2318840579710145,0.6666666666666665,0.0,0.9342465753424658,0.0,0.5,120
0.5797101449275363,0.2222222222222222,0.0,0.6684931506849315,0.0,0.0,150
0.9855072463768116,0.1111111111111111,0.0,0.03287671232876713,0.25,0.0,135
0.24637681159420288,0.3333333333333333,0.5,0.726027397260274,0.0,0.0,250
0.13043478260869565,0.4444444444444445,0.0,0.2493150684931507,0.0,0.0,225
0.0,0.1111111111111111,0.0,1.0,0.0,0.5,175
0.043478260869565216,0.3333333333333333,0.0,0.0,0.0,0.0,195
0.2898550724637681,0.1111111111111111,0.0,0.0,0.0,0.0,135
0.8840579710144928,0.8888888888888888,0.5,0.20821917808219179,0.0,0.0,205
0.6376811594202899,0.0,0.5,1.0,0.25,0.5,39
0.7101449275362319,0.5555555555555556,0.0,0.0,0.25,0.5,110
0.9130434782608696,0.4444444444444445,0.0,0.1863013698630137,0.25,0.5,75
0.057971014492753624,0.6666666666666665,0.0,0.6328767123287671,0.0,0.0,129
0.6956521739130436,1.0,0.0,0.41643835616438357,0.25,0.0,130
0.2753623188405797,0.2222222222222222,0.0,0.9972602739726028,0.0,0.5,75
0.14492753623188406,0.1111111111111111,0.0,0.673972602739726,0.25,0.0,175
0.7246376811594204,0.2222222222222222,0.0,0.7890410958904109,0.25,0.0,190
0.9565217391304348,0.2222222222222222,0.0,0.13972602739726028,0.0,0.0,212
0.11594202898550725,0.1111111111111111,0.0,0.6958904109589041,0.25,0.0,140
0.9855072463768116,0.2222222222222222,0.5,0.7068493150684931,0.25,0.0,190
0.07246376811594203,0.2222222222222222,0.0,0.8904109589041096,0.25,0.5,125
0.6666666666666667,0.4444444444444445,0.0,0.5561643835616439,0.25,0.5,70
0.7391304347826088,0.2222222222222222,0.0,0.0136986301369863,0.0,0.5,65
0.4492753623188406,0.2222222222222222,0.5,0.7561643835616438,0.0,0.0,250
0.7101449275362319,0.0,0.0,0.5150684931506849,0.25,0.0,229
0.40579710144927533,0.2222222222222222,0.0,0.0410958904109589,0.25,0.5,59
0.8405797101449276,0.3333333333333333,0.0,0.19452054794520549,0.25,0.0,195
0.9710144927536233,0.0,0.5,0.589041095890411,0.25,0.0,169
0.0,0.1111111111111111,0.0,0.0,0.25,0.5,55
0.5072463768115942,0.2222222222222222,0.0,0.13424657534246576,0.0,0.5,150
0.07246376811594203,0.3333333333333333,0.0,0.0,0.25,0.0,135
0.9420289855072465,0.2222222222222222,0.5,0.0,0.25,0.5,100
0.6521739130434783,0.2222222222222222,0.0,0.6794520547945205,0.25,0.0,185
0.463768115942029,0.1111111111111111,0.0,0.0,0.0,0.0,225
0.057971014492753624,0.4444444444444445,0.0,0.0,0.25,0.0,150
0.5942028985507247,0.0,0.5,1.0,0.5,0.5,80
0.17391304347826086,0.6666666666666665,0.0,0.0,0.25,0.0,140
0.043478260869565216,0.4444444444444445,0.0,0.024657534246575342,0.25,0.0,200
0.14492753623188406,0.3333333333333333,1.0,1.0,0.25,0.5,165
0.0,0.3333333333333333,1.0,0.4958904109589041,0.0,0.0,125
0.6086956521739131,0.0,0.0,0.2410958904109589,0.5,0.5,50
0.43478260869565216,0.2222222222222222,0.0,0.0,0.25,0.5,100
0.6956521739130436,0.4444444444444445,0.0,0.5506849315068493,0.0,0.0,120
0.02898550724637681,0.6666666666666665,0.0,0.4301369863013699,0.25,0.0,165
0.0,0.0,0.0,0.0,0.0,0.5,90
0.7971014492753624,0.1111111111111111,0.0,0.8547945205479452,0.0,0.0,225
0.7391304347826088,0.0,1.0,0.989041095890411,0.0,0.0,211
0.5507246376811594,0.5555555555555556,0.0,0.0,0.0,0.0,145
0.42028985507246375,0.3333333333333333,0.0,0.9945205479452055,0.5,0.0,110
1.0,0.3333333333333333,0.0,0.7753424657534247,0.25,0.0,110
0.4927536231884058,0.1111111111111111,0.0,0.0547945205479452,0.0,0.5,290
0.7101449275362319,0.3333333333333333,0.0,0.9068493150684932,0.25,0.0,190
0.40579710144927533,0.1111111111111111,0.0,0.09863013698630137,0.25,0.0,200
0.3188405797101449,0.1111111111111111,0.5,0.019178082191780823,0.25,0.0,165
0.5362318840579711,0.1111111111111111,0.5,0.8410958904109589,0.25,0.5,99
0.02898550724637681,0.0,0.0,0.0,0.0,0.5,85
0.391304347826087,0.2222222222222222,1.0,0.5726027397260274,0.5,0.0,97
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,170
0.20289855072463767,0.1111111111111111,0.0,0.0,0.25,0.0,125
0.30434782608695654,1.0,0.0,0.14246575342465753,0.25,0.0,225
0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,132
0.24637681159420288,0.6666666666666665,0.0,0.049315068493150684,0.25,0.0,250
0.10144927536231885,0.4444444444444445,0.0,0.024657534246575342,0.25,0.0,141
0.9855072463768116,0.1111111111111111,0.0,0.6383561643835617,0.0,0.0,185
0.9710144927536233,0.2222222222222222,0.0,0.7589041095890411,0.0,0.0,175
0.30434782608695654,0.3333333333333333,0.0,0.0,0.0,0.0,150
0.2318840579710145,0.7777777777777777,0.0,0.9397260273972603,0.0,0.0,259
0.4782608695652174,0.0,0.0,0.0,0.0,0.5,96
0.10144927536231885,0.6666666666666665,0.0,0.0,0.25,0.0,145
0.014492753623188406,0.4444444444444445,0.0,0.0,0.0,0.0,95
0.7391304347826088,0.3333333333333333,0.0,0.5150684931506849,0.25,0.0,250
0.24637681159420288,0.2222222222222222,0.0,0.0,0.0,0.0,175
0.2608695652173913,0.3333333333333333,0.0,0.0,0.0,0.0,250
0.34782608695652173,0.6666666666666665,0.0,0.9835616438356164,0.0,0.5,95
0.5362318840579711,0.2222222222222222,1.0,1.0,0.0,0.5,75
0.6086956521739131,0.2222222222222222,0.5,1.0,0.25,0.5,75
0.043478260869565216,0.4444444444444445,0.0,0.0,0.25,0.0,130
0.9130434782608696,0.0,1.0,0.6520547945205479,0.25,0.5,88
0.5507246376811594,0.0,1.0,0.5972602739726027,0.25,0.5,80
0.5217391304347827,0.1111111111111111,0.0,0.0,0.0,0.5,150
0.13043478260869565,0.2222222222222222,0.0,0.0,0.0,0.0,200
0.02898550724637681,0.5555555555555556,0.0,0.0,0.25,0.5,90
0.40579710144927533,0.1111111111111111,0.0,0.32602739726027397,0.25,0.0,130
0.5942028985507247,0.4444444444444445,0.5,0.6410958904109589,0.0,0.0,198
0.7681159420289856,0.1111111111111111,0.0,0.6054794520547945,0.0,0.5,140
0.8115942028985508,0.4444444444444445,0.5,0.5506849315068493,0.0,0.5,75
0.4782608695652174,0.1111111111111111,0.0,0.6082191780821918,0.0,0.5,75
0.02898550724637681,0.8888888888888888,0.5,0.20821917808219179,0.0,0.0,205
0.014492753623188406,0.4444444444444445,0.0,0.0,0.25,0.0,219
0.14492753623188406,0.1111111111111111,0.5,0.1863013698630137,0.0,0.0,250
0.5797101449275363,0.1111111111111111,0.5,0.16164383561643836,0.0,0.5,65
0.20289855072463767,0.1111111111111111,0.0,0.0,0.0,0.0,79
0.4927536231884058,0.1111111111111111,0.5,0.4410958904109589,0.25,0.5,85
0.2318840579710145,0.1111111111111111,0.5,0.2410958904109589,0.0,0.5,170
0.02898550724637681,0.2222222222222222,0.5,0.9232876712328767,0.0,0.5,115
0.6086956521739131,0.4444444444444445,0.5,0.6767123287671233,0.0,0.5,89
0.14492753623188406,0.1111111111111111,0.0,0.0,0.25,0.0,150
0.43478260869565216,0.2222222222222222,0.0,0.5287671232876713,0.25,0.0,97
0.6956521739130436,0.3333333333333333,0.5,0.1178082191780822,0.0,0.5,100
0.3188405797101449,0.3333333333333333,0.0,0.0684931506849315,0.25,0.0,179
0.07246376811594203,0.0,1.0,0.3150684931506849,0.0,0.0,300
0.014492753623188406,0.0,0.0,0.0,0.0,0.0,250
0.9565217391304348,0.2222222222222222,0.0,0.35342465753424657,0.25,0.0,170
0.8985507246376813,0.0,0.0,0.0,0.0,0.0,165
0.0,0.3333333333333333,0.0,1.0,0.0,0.5,255
0.5507246376811594,0.6666666666666665,0.0,0.12054794520547946,0.0,0.0,169
0.5942028985507247,0.2222222222222222,0.0,0.9726027397260274,0.25,0.0,160
0.463768115942029,0.2222222222222222,0.0,0.4273972602739726,0.25,0.0,215
0.3188405797101449,0.5555555555555556,0.5,0.0,0.0,0.0,149
0.4927536231884058,0.5555555555555556,0.0,0.4931506849315069,0.0,0.5,89
0.6521739130434783,0.0,0.0,0.16164383561643836,0.25,0.5,85
0.20289855072463767,0.4444444444444445,0.0,0.0,0.25,0.0,265
0.7101449275362319,0.2222222222222222,0.5,0.10410958904109589,0.0,0.5,75
0.10144927536231885,0.0,0.0,0.0,0.0,0.0,190
0.10144927536231885,0.5555555555555556,0.0,0.6821917808219178,0.25,0.5,100
0.782608695652174,0.1111111111111111,0.0,0.7835616438356164,0.25,0.5,41
0.043478260869565216,0.1111111111111111,0.0,0.0,0.25,0.0,157
0.18840579710144928,0.2222222222222222,0.0,0.0,0.25,0.0,185
0.42028985507246375,0.2222222222222222,1.0,0.030136986301369864,0.25,0.0,145
0.855072463768116,0.0,0.0,0.0,0.0,0.0,250
0.11594202898550725,0.6666666666666665,0.0,0.0,0.25,0.0,100
0.0,0.0,0.0,0.0136986301369863,0.25,0.5,40
0.014492753623188406,0.1111111111111111,0.0,0.4328767123287671,0.75,0.5,80
0.6376811594202899,0.1111111111111111,1.0,0.08493150684931507,0.0,0.0,300
0.2608695652173913,0.6666666666666665,0.0,0.7808219178082192,0.0,0.5,80
0.3333333333333333,0.0,0.0,0.5013698630136987,0.25,0.0,110
0.10144927536231885,0.3333333333333333,0.5,0.5178082191780822,0.25,0.0,172
0.40579710144927533,0.0,0.5,0.4438356164383562,0.0,0.0,199
0.18840579710144928,0.0,0.5,0.4328767123287671,0.0,0.0,199
0.463768115942029,0.0,0.0,0.23013698630136986,0.0,0.5,100
0.8405797101449276,0.2222222222222222,1.0,0.0,0.25,0.5,75
0.4492753623188406,0.3333333333333333,0.0,0.07671232876712329,0.0,0.0,199
0.3333333333333333,0.4444444444444445,0.0,0.9945205479452055,0.25,0.0,150
0.8405797101449276,0.0,0.5,0.2356164383561644,0.0,0.5,69
0.24637681159420288,0.3333333333333333,0.0,0.0,0.25,0.0,230
0.02898550724637681,0.3333333333333333,0.0,0.0,0.0,0.0,125
0.17391304347826086,0.2222222222222222,0.0,0.2273972602739726,0.0,0.0,225
0.8985507246376813,0.6666666666666665,0.0,0.8794520547945206,0.25,0.0,100
0.7391304347826088,0.1111111111111111,0.0,0.8301369863013699,0.0,0.5,130
0.0,0.4444444444444445,0.0,0.0,0.25,0.0,200
0.4927536231884058,0.1111111111111111,0.0,0.09863013698630137,0.25,0.0,80
0.0,0.4444444444444445,0.0,0.5753424657534246,0.0,0.5,270
0.2608695652173913,0.0,0.0,0.852054794520548,0.5,0.5,55
0.8695652173913044,0.1111111111111111,0.0,0.7232876712328767,0.0,0.5,110
0.5652173913043479,0.0,0.0,0.0,0.25,0.0,300
0.014492753623188406,0.6666666666666665,0.0,0.0,0.0,0.0,300
0.10144927536231885,0.4444444444444445,0.0,0.0,0.0,0.0,100
0.10144927536231885,0.5555555555555556,0.0,0.010958904109589041,0.25,0.0,110
0.5217391304347827,0.1111111111111111,0.0,0.7041095890410959,0.0,0.0,200
0.3333333333333333,0.0,0.0,0.0,0.25,0.0,137
0.057971014492753624,0.2222222222222222,0.0,1.0,0.25,0.0,280
0.4782608695652174,0.4444444444444445,0.0,0.8273972602739726,0.0,0.0,226
0.057971014492753624,0.2222222222222222,0.0,0.7698630136986302,0.25,0.5,85
0.057971014492753624,0.0,0.0,0.0,0.0,0.0,135
0.855072463768116,0.3333333333333333,0.5,0.8136986301369863,0.5,0.0,79
0.07246376811594203,0.3333333333333333,0.0,0.0,0.0,0.0,246
0.6956521739130436,0.0,0.0,0.0,0.0,0.0,119
0.14492753623188406,0.0,0.5,1.0,0.0,0.5,125
0.6956521739130436,0.2222222222222222,0.5,0.0,0.0,0.0,200
0.014492753623188406,0.0,0.0,0.8301369863013699,0.25,0.5,69
0.21739130434782608,0.1111111111111111,0.0,0.715068493150685,0.0,0.0,185
0.7971014492753624,0.4444444444444445,1.0,1.0,0.5,0.5,54
0.014492753623188406,0.0,0.0,0.0,0.25,0.0,110
0.2753623188405797,0.3333333333333333,0.0,0.0,0.5,0.5,75
0.6521739130434783,0.3333333333333333,0.0,0.0547945205479452,0.0,0.0,325
0.043478260869565216,0.6666666666666665,0.5,0.0,0.25,0.0,70
0.24637681159420288,0.2222222222222222,0.0,0.0027397260273972603,0.25,0.0,130
0.14492753623188406,0.6666666666666665,0.0,0.0,0.0,0.0,145
0.7246376811594204,0.6666666666666665,0.0,0.8410958904109589,0.0,0.5,101
0.2753623188405797,0.4444444444444445,0.0,0.0,0.0,0.5,95
0.7681159420289856,0.3333333333333333,0.0,0.07397260273972603,0.25,0.0,92
0.13043478260869565,0.4444444444444445,0.0,0.9534246575342465,0.0,0.5,80
0.9855072463768116,0.1111111111111111,0.5,0.0,0.0,0.5,88
0.0,0.0,0.0,0.0136986301369863,0.0,0.0,155
0.2753623188405797,0.1111111111111111,0.0,0.2684931506849315,0.25,0.5,99
0.10144927536231885,0.4444444444444445,0.0,0.0,0.0,0.0,200
0.057971014492753624,0.4444444444444445,0.0,0.24383561643835616,0.0,0.0,310
0.9710144927536233,0.3333333333333333,0.0,0.7424657534246576,0.0,0.0,195
0.5362318840579711,0.0,0.0,0.0,0.5,0.5,55
0.20289855072463767,0.1111111111111111,0.0,0.9232876712328767,1.0,0.5,50
0.2753623188405797,0.1111111111111111,0.0,0.9506849315068493,0.25,0.5,60
0.34782608695652173,0.2222222222222222,0.5,0.34794520547945207,0.0,0.5,99
0.4927536231884058,0.1111111111111111,0.0,0.11232876712328767,0.0,0.0,130
0.36231884057971014,0.2222222222222222,0.0,0.4328767123287671,0.25,0.5,50
0.21739130434782608,1.0,1.0,0.5917808219178082,0.25,0.5,34
0.3333333333333333,0.2222222222222222,0.0,0.043835616438356165,0.0,0.0,250
0.42028985507246375,0.0,0.5,1.0,0.25,0.5,190
0.057971014492753624,0.1111111111111111,0.5,1.0,0.25,0.5,75
0.11594202898550725,0.4444444444444445,0.5,0.09041095890410959,0.25,0.5,60
0.6376811594202899,0.4444444444444445,0.5,0.0,0.25,0.5,65
0.057971014492753624,0.2222222222222222,0.0,0.07397260273972603,0.0,0.0,300
0.6956521739130436,0.2222222222222222,0.0,1.0,0.0,0.0,299
0.07246376811594203,0.3333333333333333,0.0,0.8301369863013699,0.25,0.5,60
0.08695652173913045,0.4444444444444445,0.0,0.0,0.25,0.0,88
0.4927536231884058,0.1111111111111111,0.5,0.4410958904109589,0.25,0.5,60
0.7681159420289856,0.1111111111111111,0.0,0.136986301369863,0.0,0.5,99
0.07246376811594203,0.4444444444444445,0.0,0.8684931506849315,0.25,0.0,135
0.20289855072463767,0.6666666666666665,1.0,1.0,0.25,0.5,75
0.8260869565217391,0.5555555555555556,0.0,0.0,0.25,0.0,70
0.02898550724637681,0.4444444444444445,0.0,0.0,0.5,0.5,30
0.0,0.0,0.0,0.0,0.25,0.5,64
0.014492753623188406,0.2222222222222222,0.0,1.0,0.0,0.0,300
0.8985507246376813,0.2222222222222222,0.5,0.0136986301369863,0.25,0.0,100
0.36231884057971014,0.4444444444444445,0.0,0.0,0.25,0.0,250
0.18840579710144928,0.4444444444444445,0.0,0.0,0.25,0.0,140
0.40579710144927533,0.2222222222222222,0.0,0.3232876712328767,0.25,0.5,97
0.9855072463768116,0.5555555555555556,0.0,0.726027397260274,0.25,0.0,91
0.3333333333333333,0.6666666666666665,0.5,0.3424657534246575,0.0,0.0,180
0.13043478260869565,0.2222222222222222,0.0,0.0,0.0,0.0,175
0.5072463768115942,0.3333333333333333,0.5,0.2191780821917808,0.25,0.5,65
0.0,0.5555555555555556,0.0,0.0,0.0,0.5,300
0.2898550724637681,0.2222222222222222,1.0,0.1178082191780822,0.25,0.0,100
0.5652173913043479,0.1111111111111111,0.0,0.0,0.25,0.0,300
0.9420289855072465,0.5555555555555556,0.5,0.04657534246575343,0.25,0.0,120
0.4927536231884058,0.2222222222222222,0.0,0.7917808219178082,0.25,0.0,175
0.20289855072463767,0.7777777777777777,0.0,0.0,0.0,0.0,179
0.17391304347826086,0.1111111111111111,0.0,0.0,0.25,0.0,189
0.10144927536231885,0.4444444444444445,0.0,0.0,0.0,0.0,249
0.057971014492753624,0.1111111111111111,0.0,0.9917808219178083,0.5,0.5,65
0.6521739130434783,0.3333333333333333,0.0,0.3315068493150685,0.25,0.0,250
0.18840579710144928,0.6666666666666665,0.0,0.5616438356164384,0.0,0.0,209
0.5217391304347827,0.4444444444444445,0.0,0.8493150684931506,0.25,0.0,120
0.0,0.4444444444444445,0.0,0.0,0.5,0.0,70
0.043478260869565216,0.2222222222222222,0.0,0.547945205479452,0.0,0.0,199
0.7681159420289856,0.3333333333333333,0.5,0.03287671232876713,0.25,0.0,157
0.08695652173913045,0.2222222222222222,0.0,0.0,0.5,0.0,192
0.14492753623188406,0.2222222222222222,0.0,0.0,0.25,0.0,105
0.2318840579710145,0.2222222222222222,0.0,0.0,0.25,0.5,125
0.0,0.6666666666666665,0.5,0.0,0.25,0.5,60
0.5072463768115942,0.2222222222222222,0.0,0.07945205479452055,0.0,0.0,300
0.8985507246376813,0.0,0.5,0.9342465753424658,0.5,0.5,55
0.014492753623188406,0.4444444444444445,0.0,0.0,0.25,0.5,44
0.24637681159420288,0.4444444444444445,1.0,0.0,0.25,0.5,55
0.3333333333333333,0.2222222222222222,1.0,0.0,0.25,0.5,30
0.0,0.2222222222222222,0.0,0.0,0.25,0.5,35
0.014492753623188406,0.0,0.0,0.9945205479452055,0.25,0.5,70
0.11594202898550725,0.3333333333333333,0.0,0.5150684931506849,0.25,0.0,130
0.6231884057971016,0.1111111111111111,0.0,0.7123287671232876,0.0,0.5,140
0.15942028985507245,0.6666666666666665,0.0,0.0,0.0,0.0,150
0.7246376811594204,0.2222222222222222,0.0,0.852054794520548,0.0,0.0,90
0.14492753623188406,0.1111111111111111,0.0,0.005479452054794521,0.0,0.0,150
0.21739130434782608,0.2222222222222222,0.0,0.0,0.25,0.5,135
0.18840579710144928,0.2222222222222222,0.0,1.0,0.0,0.5,99
0.7101449275362319,0.0,0.0,0.9643835616438357,0.75,0.5,59
0.463768115942029,0.2222222222222222,1.0,0.8246575342465754,0.0,0.5,75
0.42028985507246375,0.2222222222222222,1.0,0.8821917808219178,0.0,0.5,75
0.17391304347826086,0.2222222222222222,0.0,0.8164383561643835,0.25,0.5,75
0.0,0.3333333333333333,0.0,0.936986301369863,0.25,0.0,225
0.8695652173913044,0.1111111111111111,0.0,0.24657534246575344,0.25,0.5,100
0.5507246376811594,0.1111111111111111,0.5,0.8027397260273973,0.25,0.0,135
0.8840579710144928,0.2222222222222222,0.0,0.5178082191780822,0.25,0.0,89
0.6666666666666667,0.2222222222222222,0.0,0.6794520547945205,0.0,0.5,110
0.5942028985507247,0.1111111111111111,0.0,0.6520547945205479,0.25,0.0,120
0.36231884057971014,0.3333333333333333,0.0,0.0,0.25,0.0,225
0.24637681159420288,0.4444444444444445,0.0,0.0,0.0,0.0,245
0.24637681159420288,0.2222222222222222,0.0,0.08493150684931507,0.0,0.0,115
0.9420289855072465,0.0,0.0,0.9671232876712329,0.0,0.5,109
0.34782608695652173,0.2222222222222222,0.0,0.0,0.25,0.0,160
0.4492753623188406,0.1111111111111111,0.0,0.019178082191780823,0.0,0.0,159
0.0,0.4444444444444445,0.0,0.0,0.0,0.0,150
0.15942028985507245,0.2222222222222222,0.0,0.7424657534246576,0.0,0.0,106
0.2608695652173913,1.0,0.0,0.2767123287671233,0.0,0.0,299
0.15942028985507245,0.2222222222222222,0.0,0.9397260273972603,0.25,0.0,165
0.6521739130434783,0.6666666666666665,0.5,0.8493150684931506,0.0,0.5,87
0.5942028985507247,0.3333333333333333,0.5,0.14246575342465753,0.25,0.5,79
0.20289855072463767,0.0,0.0,0.9013698630136986,0.0,0.5,80
0.8840579710144928,0.5555555555555556,0.5,0.2191780821917808,0.0,0.5,95
0.5072463768115942,0.1111111111111111,0.0,0.0,0.0,0.0,99
0.21739130434782608,0.0,0.5,0.9616438356164384,0.0,0.0,121
0.7971014492753624,0.0,0.0,1.0,0.0,0.5,89
0.08695652173913045,0.0,0.0,0.35342465753424657,0.0,0.5,195
0.08695652173913045,0.2222222222222222,0.0,0.0,0.0,0.5,100
0.7536231884057971,0.0,0.0,0.0,0.0,0.0,140
0.07246376811594203,0.4444444444444445,0.0,0.08493150684931507,0.25,0.0,125
0.14492753623188406,0.4444444444444445,1.0,1.0,0.25,0.5,77
0.5797101449275363,0.5555555555555556,0.0,0.09863013698630137,0.0,0.0,199
0.4782608695652174,0.6666666666666665,0.0,0.9095890410958904,0.25,0.5,92
0.4782608695652174,0.2222222222222222,0.0,0.0,0.25,0.0,185
0.37681159420289856,0.6666666666666665,0.0,0.526027397260274,0.0,0.0,110
0.42028985507246375,0.3333333333333333,0.0,0.38082191780821917,0.25,0.5,65
0.42028985507246375,0.1111111111111111,0.0,0.0,0.25,0.5,80
0.0,0.4444444444444445,0.0,0.0,0.25,0.0,125
0.02898550724637681,0.4444444444444445,0.0,0.663013698630137,0.25,0.5,120
0.8985507246376813,0.2222222222222222,0.0,0.0,0.25,0.5,56
0.057971014492753624,0.1111111111111111,0.0,0.0,0.25,0.0,190
0.8985507246376813,0.2222222222222222,0.5,0.23835616438356164,0.25,0.5,129
0.30434782608695654,0.2222222222222222,0.0,0.0,0.0,0.0,145
0.17391304347826086,0.6666666666666665,0.0,0.8958904109589041,0.0,0.0,200
0.3188405797101449,0.3333333333333333,0.5,0.7178082191780822,0.25,0.0,125
0.13043478260869565,0.2222222222222222,1.0,0.9835616438356164,0.0,0.5,160
0.18840579710144928,0.2222222222222222,1.0,0.9534246575342465,0.0,0.5,180
0.2753623188405797,0.0,0.0,0.0,0.0,0.5,100
0.014492753623188406,0.4444444444444445,0.0,0.0,0.25,0.5,70
0.6666666666666667,0.1111111111111111,0.0,0.8712328767123287,1.0,0.0,120
0.07246376811594203,0.1111111111111111,0.0,0.9945205479452055,0.75,0.5,110
0.043478260869565216,0.2222222222222222,0.0,0.9178082191780822,0.0,0.5,99
