minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,negr_n,roomt_n
1.0957770984833075,0.1887153932611149,2.405604241196774,-0.4770845605330141,0,0
-0.4540463998121537,-0.1957627248320606,-0.5997198123825963,3.0758245499870784,0,1
-0.9706542325773074,-0.3880017838786483,-0.7745750300453961,-0.4770845605330141,0,1
0.06256143295300001,-0.6443205292740987,-0.8510741877728709,1.299369994727032,0,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,0
0.06256143295300001,0.6372731977031529,0.47126839580205204,1.299369994727032,2,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,1.1499106884940538,0.6242667112570017,-0.4770845605330141,1,0
1.0957770984833075,-0.4520814702275109,-0.8182888344610961,-0.4770845605330141,1,1
0.06256143295300001,-0.32392209752978574,-0.7636465789414711,-0.4770845605330141,2,1
-0.9706542325773074,3.4567793970531064,0.7881934778158766,-0.4770845605330141,0,0
-0.4540463998121537,1.0217513157963285,1.7826825282730503,3.0758245499870784,1,1
0.5791692657181537,2.04702629737813,0.6242667112570017,3.0758245499870784,1,1
1.6123849312484613,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,-0.131683038483198,-0.6543620679022213,3.0758245499870784,0,0
-0.9706542325773074,0.7654325704008781,3.115953562951898,-0.4770845605330141,1,1
-0.9706542325773074,0.5731935113542904,-0.33743698588839677,-0.4770845605330141,1,1
-0.4540463998121537,2.495584101820168,2.0231084525593994,-0.4770845605330141,0,1
0.06256143295300001,0.1887153932611149,-0.42486459471979665,-0.4770845605330141,0,0
0.5791692657181537,-0.32392209752978574,-0.5122922035511965,-0.4770845605330141,1,0
1.0957770984833075,-0.7084002156229612,,-0.4770845605330141,1,1
-0.4540463998121537,-0.580240842925236,-0.8292172855650211,-0.4770845605330141,0,1
-0.9706542325773074,-0.5161611565763735,-0.4467214969276466,-0.4770845605330141,1,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,3,1
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,0,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,0.2527950796099775,1.0067624998943763,3.0758245499870784,1,1
-0.4540463998121537,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,0,0
0.06256143295300001,-0.25984241118092316,-0.7855034811493211,-0.4770845605330141,1,0
-0.9706542325773074,-0.25984241118092316,-0.08608261049812214,1.299369994727032,1,1
-0.4540463998121537,3.3286200243553816,0.8974779888551263,1.299369994727032,1,0
-0.9706542325773074,0.12463570691225231,-0.12979641491382213,1.299369994727032,0,1
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,4,1
0.5791692657181537,0.8935919430986032,0.23084247151570242,-0.4770845605330141,1,0
0.5791692657181537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,1,1
-0.4540463998121537,-0.580240842925236,1.269045326388576,-0.4770845605330141,2,1
-0.4540463998121537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,0,1
0.06256143295300001,-0.3880017838786483,-0.4904353013433465,-0.4770845605330141,1,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,0,1
0.5791692657181537,-0.06760335213433542,-0.6980758723179212,1.299369994727032,1,1
0.06256143295300001,1.9829466110292673,2.055893805871175,-0.4770845605330141,0,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,1
0.06256143295300001,0.06055602056338974,-0.7745750300453961,-0.4770845605330141,1,0
0.06256143295300001,-0.7084002156229612,,3.0758245499870784,1,0
0.5791692657181537,1.534388806587229,2.165178316910424,-0.4770845605330141,1,0
-0.9706542325773074,-0.4520814702275109,-0.7308612256296961,-0.4770845605330141,1,0
-0.4540463998121537,-0.06760335213433542,-0.05329725718634716,1.299369994727032,4,1
-0.4540463998121537,-0.4520814702275109,-0.6762189701100713,-0.4770845605330141,0,0
-0.4540463998121537,2.04702629737813,2.471174947820324,-0.4770845605330141,0,0
-0.9706542325773074,-0.580240842925236,1.269045326388576,3.0758245499870784,1,1
0.5791692657181537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,1,1
-0.9706542325773074,-0.7084002156229612,,3.0758245499870784,2,1
-0.9706542325773074,0.12463570691225231,-0.30465163257662176,-0.4770845605330141,0,0
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,1.299369994727032,2,1
0.06256143295300001,-0.580240842925236,-0.7308612256296961,-0.4770845605330141,0,0
-0.4540463998121537,-0.4520814702275109,0.7663365756080266,-0.4770845605330141,0,0
1.0957770984833075,-0.5161611565763735,-0.4795068502394215,-0.4770845605330141,1,0
-0.4540463998121537,-0.580240842925236,-0.8292172855650211,1.299369994727032,0,1
1.0957770984833075,-0.25984241118092316,-0.7417896767336212,-0.4770845605330141,0,0
-0.4540463998121537,0.7654325704008781,-0.3265085347844717,3.0758245499870784,0,1
0.5791692657181537,0.2527950796099775,-0.5341491057590465,-0.4770845605330141,0,0
-0.9706542325773074,-0.5161611565763735,-0.8182888344610961,-0.4770845605330141,0,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.9706542325773074,-0.5161611565763735,0.23084247151570242,-0.4770845605330141,4,1
1.6123849312484613,-0.7084002156229612,,-0.4770845605330141,2,0
-0.4540463998121537,0.31687476595884007,-0.5778629101747463,-0.4770845605330141,0,0
-0.4540463998121537,-0.32392209752978574,-0.3265085347844717,-0.4770845605330141,0,0
-0.4540463998121537,-0.580240842925236,1.269045326388576,1.299369994727032,1,1
2.128992764013615,-0.7084002156229612,,-0.4770845605330141,1,1
0.06256143295300001,0.4450341386565652,-0.5778629101747463,-0.4770845605330141,0,0
0.5791692657181537,-0.7084002156229612,,3.0758245499870784,2,1
-0.4540463998121537,-0.7084002156229612,,1.299369994727032,1,1
-0.4540463998121537,-0.003523665785472841,-0.5778629101747463,-0.4770845605330141,1,1
0.06256143295300001,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,1
-0.4540463998121537,0.31687476595884007,1.4657574462592258,-0.4770845605330141,1,0
1.0957770984833075,2.30334504277358,-0.3811507903040967,-0.4770845605330141,1,1
-0.9706542325773074,-0.580240842925236,1.269045326388576,-0.4770845605330141,0,1
0.06256143295300001,-0.4520814702275109,-0.8292172855650211,1.299369994727032,2,1
-0.9706542325773074,-0.580240842925236,-0.7090043234218463,-0.4770845605330141,1,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,-0.32392209752978574,2.8645991875616232,-0.4770845605330141,0,1
1.6123849312484613,-0.25984241118092316,-0.6652905190061463,1.299369994727032,1,0
1.6123849312484613,-0.7084002156229612,,-0.4770845605330141,0,0
-0.4540463998121537,2.04702629737813,0.8974779888551263,3.0758245499870784,0,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,1
1.0957770984833075,-0.003523665785472841,-0.5232206546551215,-0.4770845605330141,1,1
-0.4540463998121537,1.854787238331542,2.318176632365374,1.299369994727032,2,1
-0.4540463998121537,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,0
-0.9706542325773074,-0.5161611565763735,-0.43579304582372164,-0.4770845605330141,1,0
-0.9706542325773074,-0.06760335213433542,-0.6652905190061463,-0.4770845605330141,1,0
0.5791692657181537,0.2527950796099775,-0.00958345277064731,-0.4770845605330141,1,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,1
-0.9706542325773074,-0.131683038483198,2.1870352191182745,-0.4770845605330141,1,1
-0.4540463998121537,0.1887153932611149,-0.3920792414080217,-0.4770845605330141,2,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,2,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,0,0
1.6123849312484613,-0.131683038483198,-0.6325051656943713,-0.4770845605330141,1,0
1.0957770984833075,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,0,1
0.06256143295300001,-0.3880017838786483,-0.6762189701100713,1.299369994727032,1,0
0.5791692657181537,0.6372731977031529,-0.5560060079668964,1.299369994727032,1,0
0.5791692657181537,-0.4520814702275109,-0.5232206546551215,1.299369994727032,1,1
0.06256143295300001,-0.6443205292740987,-0.18443867043344697,-0.4770845605330141,1,0
1.0957770984833075,0.5091138250054278,-0.5887913612786714,-0.4770845605330141,0,0
-0.9706542325773074,0.9576716294474659,1.9793946481436997,1.299369994727032,4,1
-0.4540463998121537,0.31687476595884007,3.148738916263673,-0.4770845605330141,0,0
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,1
-0.9706542325773074,-0.131683038483198,3.1268820140558233,3.0758245499870784,2,0
0.06256143295300001,-0.5161611565763735,-0.8073603833571711,-0.4770845605330141,1,0
-0.9706542325773074,0.31687476595884007,-0.20629557264129694,-0.4770845605330141,1,0
-0.4540463998121537,0.12463570691225231,-0.5887913612786714,-0.4770845605330141,0,0
-0.9706542325773074,-0.580240842925236,-0.8729310899807209,-0.4770845605330141,1,1
0.06256143295300001,-0.3880017838786483,1.728040272753425,-0.4770845605330141,0,1
1.0957770984833075,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,1
0.06256143295300001,1.1499106884940538,-0.2827947303687719,-0.4770845605330141,1,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
1.0957770984833075,-0.7084002156229612,,-0.4770845605330141,1,1
-0.4540463998121537,0.8935919430986032,1.6733980172338003,3.0758245499870784,2,1
-0.4540463998121537,-0.5161611565763735,-0.8292172855650211,-0.4770845605330141,0,0
-0.4540463998121537,0.5731935113542904,-0.05329725718634716,-0.4770845605330141,1,0
1.6123849312484613,0.5091138250054278,-0.6325051656943713,-0.4770845605330141,0,0
-0.4540463998121537,-0.131683038483198,-0.6325051656943713,-0.4770845605330141,0,0
-0.4540463998121537,-0.4520814702275109,2.1323929635986496,1.299369994727032,2,0
0.06256143295300001,-0.580240842925236,-0.8729310899807209,-0.4770845605330141,0,0
-0.4540463998121537,0.8935919430986032,1.3236875819082006,-0.4770845605330141,1,1
-0.4540463998121537,-0.580240842925236,-0.8292172855650211,-0.4770845605330141,2,1
0.5791692657181537,0.12463570691225231,-0.6106482634865213,3.0758245499870784,0,1
-0.9706542325773074,-0.580240842925236,-0.862002638876796,-0.4770845605330141,1,1
0.5791692657181537,-0.580240842925236,-0.840145736668946,-0.4770845605330141,0,0
-0.9706542325773074,-0.1957627248320606,-0.09701106160204713,-0.4770845605330141,1,1
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,1
-0.9706542325773074,-0.5161611565763735,-0.5778629101747463,-0.4770845605330141,2,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,1
0.06256143295300001,0.06055602056338974,-0.25000937705699694,-0.4770845605330141,1,0
0.5791692657181537,0.2527950796099775,-0.3811507903040967,1.299369994727032,1,0
-0.9706542325773074,-0.6443205292740987,-0.8510741877728709,1.299369994727032,2,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,4,1
0.06256143295300001,1.1499106884940538,0.0013449983332776824,1.299369994727032,1,1
1.0957770984833075,-0.7084002156229612,,-0.4770845605330141,0,0
0.06256143295300001,-0.7084002156229612,,3.0758245499870784,0,1
-0.4540463998121537,-0.5161611565763735,2.3618904367810742,-0.4770845605330141,0,0
2.128992764013615,1.2139903748429164,-0.3920792414080217,-0.4770845605330141,1,1
-0.4540463998121537,1.4703091202383667,0.14341486268430248,-0.4770845605330141,1,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,1
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,0
-0.4540463998121537,1.2780700611917788,-0.4576499480315716,-0.4770845605330141,1,0
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,0
-0.9706542325773074,-0.6443205292740987,0.17620021599607746,3.0758245499870784,3,1
-0.4540463998121537,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,0
0.06256143295300001,-0.4520814702275109,-0.6543620679022213,-0.4770845605330141,1,1
-0.9706542325773074,-0.6443205292740987,0.17620021599607746,-0.4770845605330141,2,0
0.06256143295300001,-0.4520814702275109,-0.6106482634865213,-0.4770845605330141,1,2
0.06256143295300001,0.06055602056338974,-0.2718662792648469,-0.4770845605330141,1,0
-0.9706542325773074,1.534388806587229,1.7061833705455751,3.0758245499870784,2,1
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,-0.6443205292740987,0.17620021599607746,-0.4770845605330141,1,0
-0.9706542325773074,-0.7084002156229612,,1.299369994727032,4,1
-0.4540463998121537,-0.580240842925236,1.269045326388576,-0.4770845605330141,0,1
2.128992764013615,-0.580240842925236,-0.6106482634865213,-0.4770845605330141,0,0
1.6123849312484613,0.38095445230770264,-0.5013637524472715,1.299369994727032,0,1
0.5791692657181537,-0.580240842925236,-0.7964319322532462,1.299369994727032,0,1
-0.9706542325773074,-0.580240842925236,1.269045326388576,-0.4770845605330141,1,0
-0.4540463998121537,-0.6443205292740987,-0.07515415939419715,-0.4770845605330141,0,1
0.5791692657181537,1.6625481792849544,0.23084247151570242,-0.4770845605330141,0,0
-0.4540463998121537,-0.6443205292740987,-0.840145736668946,-0.4770845605330141,1,1
1.0957770984833075,1.534388806587229,1.0614047554140011,1.299369994727032,1,0
0.5791692657181537,-0.6443205292740987,-0.7417896767336212,-0.4770845605330141,2,1
-0.9706542325773074,-0.7084002156229612,,3.0758245499870784,0,1
0.06256143295300001,-0.580240842925236,1.269045326388576,-0.4770845605330141,1,0
-0.9706542325773074,-0.5161611565763735,-0.7527181278375461,-0.4770845605330141,0,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,0.12463570691225231,-0.2937231814726969,-0.4770845605330141,4,1
1.0957770984833075,-0.1957627248320606,-0.5232206546551215,-0.4770845605330141,1,0
0.06256143295300001,2.2392653564247174,0.2526993737235524,-0.4770845605330141,1,0
0.06256143295300001,-0.580240842925236,-0.6215767145904463,-0.4770845605330141,1,0
-0.4540463998121537,-0.32392209752978574,-0.6871474212139963,-0.4770845605330141,1,1
1.0957770984833075,-0.5161611565763735,1.7389687238573504,-0.4770845605330141,2,1
-0.4540463998121537,2.944141906262206,0.1106295093725275,-0.4770845605330141,0,0
0.06256143295300001,0.4450341386565652,2.394675790092849,3.0758245499870784,1,0
-0.9706542325773074,-0.6443205292740987,-0.8073603833571711,-0.4770845605330141,1,1
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,0,0
-0.4540463998121537,-0.131683038483198,0.6242667112570017,-0.4770845605330141,1,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,1
-0.9706542325773074,-0.6443205292740987,0.17620021599607746,-0.4770845605330141,0,2
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,0
-0.4540463998121537,-0.6443205292740987,0.17620021599607746,-0.4770845605330141,0,1
-0.9706542325773074,-0.7084002156229612,,3.0758245499870784,1,2
-0.9706542325773074,-0.6443205292740987,-0.8182888344610961,-0.4770845605330141,4,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.9706542325773074,0.7654325704008781,1.105118559829701,-0.4770845605330141,2,1
2.128992764013615,0.2527950796099775,-0.5997198123825963,1.299369994727032,0,0
1.0957770984833075,2.6878231608667558,0.7554081245041017,-0.4770845605330141,1,0
1.0957770984833075,0.1887153932611149,0.43848304249027703,-0.4770845605330141,1,0
3.678816262309076,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,1
0.5791692657181537,-0.3880017838786483,-0.6106482634865213,-0.4770845605330141,0,0
0.5791692657181537,-0.1957627248320606,0.04505880274897765,-0.4770845605330141,0,0
-0.4540463998121537,0.31687476595884007,-0.41393614361587167,-0.4770845605330141,2,1
0.5791692657181537,2.623743474517893,0.3947692380745771,-0.4770845605330141,1,0
-0.4540463998121537,-0.580240842925236,-0.8838595410846459,-0.4770845605330141,0,0
1.6123849312484613,1.854787238331542,-0.11886796380989713,-0.4770845605330141,4,1
-0.4540463998121537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,1,0
1.0957770984833075,0.7013528840520156,-0.25000937705699694,-0.4770845605330141,0,0
1.0957770984833075,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,1
0.06256143295300001,2.175185670075855,0.23084247151570242,-0.4770845605330141,0,0
-0.4540463998121537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,1,0
2.128992764013615,-0.580240842925236,-0.8838595410846459,-0.4770845605330141,2,0
-0.9706542325773074,-0.5161611565763735,1.0941901087257762,-0.4770845605330141,4,1
0.06256143295300001,-0.580240842925236,-0.862002638876796,1.299369994727032,1,1
-0.4540463998121537,-0.5161611565763735,-0.06422570829027216,1.299369994727032,1,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,2,1
-0.4540463998121537,3.5849387697508317,1.4111151907396005,-0.4770845605330141,2,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,0
1.0957770984833075,-0.1957627248320606,-0.7964319322532462,-0.4770845605330141,1,1
0.06256143295300001,-0.003523665785472841,-0.5450775568629714,-0.4770845605330141,0,0
-0.9706542325773074,0.7654325704008781,-0.1407248660177471,-0.4770845605330141,0,0
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,0,0
3.678816262309076,-0.25984241118092316,-0.7636465789414711,-0.4770845605330141,1,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,0,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,2,0
-0.4540463998121537,-0.25984241118092316,-0.7090043234218463,-0.4770845605330141,1,0
-0.4540463998121537,0.12463570691225231,0.16527176489215245,-0.4770845605330141,2,1
0.06256143295300001,2.3674247291224426,0.6133382601530767,-0.4770845605330141,0,0
-0.4540463998121537,-0.32392209752978574,0.46033994469812706,-0.4770845605330141,0,0
-0.9706542325773074,2.7519028472156184,2.1433214147025743,3.0758245499870784,1,1
1.0957770984833075,0.31687476595884007,2.602316361067424,-0.4770845605330141,0,0
0.06256143295300001,2.175185670075855,2.722529323210599,-0.4770845605330141,1,1
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,1
1.6123849312484613,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,-0.580240842925236,-0.8510741877728709,-0.4770845605330141,2,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,1
0.06256143295300001,1.406229433889504,0.3401269825549521,1.299369994727032,1,0
0.06256143295300001,-0.4520814702275109,-0.7964319322532462,-0.4770845605330141,1,0
2.128992764013615,0.1887153932611149,-0.4576499480315716,3.0758245499870784,1,1
-0.4540463998121537,-0.580240842925236,1.269045326388576,-0.4770845605330141,0,0
-0.9706542325773074,-0.5161611565763735,-0.8292172855650211,-0.4770845605330141,1,0
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,0,1
-0.9706542325773074,-0.7084002156229612,,1.299369994727032,1,0
-0.9706542325773074,-0.5161611565763735,-0.25000937705699694,-0.4770845605330141,1,0
1.0957770984833075,3.2004606516576564,-0.1516533171216721,-0.4770845605330141,0,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,1
-0.9706542325773074,-0.580240842925236,1.0067624998943763,1.299369994727032,2,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,0,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,1
-0.4540463998121537,-0.580240842925236,0.012273449437202676,-0.4770845605330141,1,0
1.0957770984833075,0.9576716294474659,-0.25000937705699694,-0.4770845605330141,0,1
-0.9706542325773074,-0.580240842925236,-0.862002638876796,-0.4770845605330141,0,0
0.06256143295300001,1.406229433889504,0.05598725385290265,-0.4770845605330141,1,0
3.678816262309076,-0.32392209752978574,-0.6652905190061463,1.299369994727032,1,1
0.06256143295300001,0.2527950796099775,-0.2937231814726969,1.299369994727032,0,0
0.06256143295300001,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,0,0
-0.9706542325773074,-0.06760335213433542,2.0668222569750996,-0.4770845605330141,4,1
-0.9706542325773074,-0.6443205292740987,-0.894787992188571,-0.4770845605330141,1,1
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,-0.25984241118092316,-0.1407248660177471,-0.4770845605330141,3,1
1.0957770984833075,-0.6443205292740987,-0.2827947303687719,1.299369994727032,1,0
-0.4540463998121537,1.6625481792849544,-0.2609378281609219,-0.4770845605330141,0,1
-0.9706542325773074,-0.3880017838786483,-0.4904353013433465,-0.4770845605330141,2,2
1.0957770984833075,0.2527950796099775,-0.6762189701100713,-0.4770845605330141,0,0
-0.4540463998121537,0.2527950796099775,0.15434331378822747,1.299369994727032,1,0
1.6123849312484613,-0.580240842925236,-0.8510741877728709,-0.4770845605330141,1,1
3.678816262309076,1.2780700611917788,0.9193348910629763,1.299369994727032,0,1
-0.4540463998121537,-0.6443205292740987,-0.894787992188571,1.299369994727032,1,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,1,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,1,0
0.5791692657181537,3.072301278959931,0.3619838847628021,-0.4770845605330141,1,0
0.06256143295300001,0.7013528840520156,0.06691570495682764,-0.4770845605330141,0,0
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,2,0
1.0957770984833075,1.0858310021451911,-0.2609378281609219,-0.4770845605330141,1,0
0.06256143295300001,-0.7084002156229612,,1.299369994727032,0,1
-0.4540463998121537,0.5091138250054278,1.4220436418435258,1.299369994727032,1,1
-0.9706542325773074,-0.6443205292740987,-0.6871474212139963,-0.4770845605330141,1,1
-0.4540463998121537,-0.3880017838786483,-0.6652905190061463,-0.4770845605330141,0,0
-0.4540463998121537,-0.6443205292740987,-0.862002638876796,-0.4770845605330141,1,1
1.0957770984833075,-0.7084002156229612,,-0.4770845605330141,0,0
0.06256143295300001,-0.1957627248320606,-0.35929388809624674,-0.4770845605330141,0,0
1.0957770984833075,1.854787238331542,-0.3265085347844717,-0.4770845605330141,1,0
0.5791692657181537,3.264540338006519,1.3783298374278257,-0.4770845605330141,0,0
-0.9706542325773074,-0.7084002156229612,,-0.4770845605330141,2,2
-0.9706542325773074,-0.06760335213433542,-0.33743698588839677,-0.4770845605330141,2,1
1.0957770984833075,2.6878231608667558,1.5641135061945504,-0.4770845605330141,0,0
2.128992764013615,-0.3880017838786483,-0.33743698588839677,-0.4770845605330141,1,1
1.0957770984833075,-0.4520814702275109,-0.43579304582372164,1.299369994727032,2,0
-0.9706542325773074,3.6490184560996943,-0.18443867043344697,1.299369994727032,1,0
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,0
2.128992764013615,-0.06760335213433542,-0.7308612256296961,-0.4770845605330141,1,0
-0.4540463998121537,-0.580240842925236,-0.894787992188571,1.299369994727032,1,1
-0.9706542325773074,-0.7084002156229612,,1.299369994727032,2,2
0.5791692657181537,1.406229433889504,-0.41393614361587167,-0.4770845605330141,1,0
-0.4540463998121537,-0.7084002156229612,,-0.4770845605330141,0,1
0.06256143295300001,-0.7084002156229612,,-0.4770845605330141,1,1
0.06256143295300001,-0.6443205292740987,-0.8838595410846459,-0.4770845605330141,1,1
